match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
87,1993-02-21,Finland,Lithuania,3.0,0.0,Friendly,Vantaa,Finland,False
88,1993-02-21,United States,Russia,0.0,0.0,Friendly,Palo Alto,United States,False
89,1993-02-24,Argentina,Denmark,1.0,1.0,CONMEBOL–UEFA Cup of Champions,Mar del Plata,Argentina,False
90,1993-02-24,Kuwait,U.S. Virgin Islands,1.0,0.0,Friendly,Kuwait City,Kuwait,False
91,1993-02-24,Netherlands,Turkey,3.0,1.0,FIFA World Cup qualification,Utrecht,Netherlands,False
92,1993-02-24,Portugal,Italy,1.0,3.0,FIFA World Cup qualification,Porto,Portugal,False
93,1993-02-24,Spain,Lithuania,5.0,0.0,FIFA World Cup qualification,Seville,Spain,False
94,1993-02-24,Venezuela,Colombia,0.0,0.0,Friendly,San Cristóbal,Venezuela,False
95,1993-02-26,Algeria,Ghana,2.0,1.0,FIFA World Cup qualification,Tlemcen,Algeria,False
96,1993-02-27,Kenya,Guinea,2.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False
97,1993-02-27,Nigeria,Congo,2.0,0.0,FIFA World Cup qualification,Enugu,Nigeria,False
98,1993-02-27,Senegal,Gabon,1.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False
99,1993-02-28,Benin,Ethiopia,1.0,0.0,FIFA World Cup qualification,Cotonou,Benin,False
100,1993-02-28,Morocco,Tunisia,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False
101,1993-02-28,Niger,Botswana,2.0,1.0,FIFA World Cup qualification,Niamey,Niger,False
102,1993-02-28,Togo,Angola,0.0,1.0,FIFA World Cup qualification,Lomé,Togo,False
103,1993-02-28,Zambia,Madagascar,3.0,1.0,FIFA World Cup qualification,Lusaka,Zambia,False
104,1993-03-01,Cameroon,DR Congo,0.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False
105,1993-03-02,Jordan,Syria,1.0,1.0,Friendly,Irbid,Jordan,False
106,1993-03-03,Paraguay,Bolivia,1.0,0.0,Copa Paz del Chaco,Asunción,Paraguay,False
107,1993-03-05,El Salvador,Costa Rica,0.0,1.0,UNCAF Cup,Tegucigalpa,Honduras,True
108,1993-03-05,Honduras,Panama,2.0,0.0,UNCAF Cup,Tegucigalpa,Honduras,False
109,1993-03-07,El Salvador,Panama,1.0,1.0,UNCAF Cup,Tegucigalpa,Honduras,True
110,1993-03-07,Honduras,Costa Rica,2.0,0.0,UNCAF Cup,Tegucigalpa,Honduras,False
111,1993-03-07,Japan,Hungary,0.0,1.0,Kirin Cup,Fukuoka,Japan,False
112,1993-03-09,Canada,South Korea,0.0,2.0,Friendly,Coquitlam,Canada,False
113,1993-03-09,Costa Rica,Panama,2.0,0.0,UNCAF Cup,Tegucigalpa,Honduras,True
114,1993-03-09,Honduras,El Salvador,3.0,0.0,UNCAF Cup,Tegucigalpa,Honduras,False
115,1993-03-10,Austria,Greece,2.0,1.0,Friendly,Vienna,Austria,False
116,1993-03-10,Hungary,United States,0.0,0.0,Kirin Cup,Nagoya,Japan,True
117,1993-03-10,San Marino,Turkey,0.0,0.0,FIFA World Cup qualification,Serravalle,San Marino,False
118,1993-03-11,Canada,South Korea,2.0,0.0,Friendly,Victoria,Canada,False
119,1993-03-11,Guyana,Cayman Islands,3.0,2.0,CFU Caribbean Cup qualification,Georgetown,Guyana,False
120,1993-03-11,Puerto Rico,Barbados,1.0,0.0,CFU Caribbean Cup qualification,Georgetown,Guyana,True
121,1993-03-12,Cayman Islands,Barbados,1.0,6.0,CFU Caribbean Cup qualification,Georgetown,Guyana,True
122,1993-03-12,El Salvador,Bolivia,2.0,2.0,Friendly,San Salvador,El Salvador,False
123,1993-03-12,Guyana,Puerto Rico,0.0,2.0,CFU Caribbean Cup qualification,Georgetown,Guyana,False
124,1993-03-12,Qatar,Jordan,1.0,2.0,Friendly,Doha,Qatar,False
125,1993-03-14,Guyana,Barbados,0.0,3.0,CFU Caribbean Cup qualification,Georgetown,Guyana,False
126,1993-03-14,Honduras,Bolivia,0.0,0.0,Friendly,San Pedro Sula,Honduras,False
127,1993-03-14,Japan,United States,3.0,1.0,Kirin Cup,Tokyo,Japan,False
128,1993-03-14,Puerto Rico,Cayman Islands,4.0,0.0,CFU Caribbean Cup qualification,Georgetown,Guyana,True
129,1993-03-16,Honduras,Bolivia,0.0,0.0,Friendly,Tegucigalpa,Honduras,False
130,1993-03-16,Kuwait,Syria,2.0,1.0,Friendly,Kuwait City,Kuwait,False
131,1993-03-17,Brazil,Poland,2.0,2.0,Friendly,Ribeirão Preto,Brazil,False
132,1993-03-17,Tunisia,Switzerland,0.0,1.0,Friendly,Tunis,Tunisia,False
133,1993-03-23,El Salvador,United States,2.0,2.0,Friendly,San Salvador,El Salvador,False
134,1993-03-24,Costa Rica,Canada,0.0,1.0,Friendly,San José,Costa Rica,False
135,1993-03-24,Cyprus,Czech Republic,1.0,1.0,FIFA World Cup qualification,Limassol,Cyprus,False
136,1993-03-24,Israel,Russia,2.0,2.0,Friendly,Haifa,Israel,False
137,1993-03-24,Italy,Malta,6.0,1.0,FIFA World Cup qualification,Palermo,Italy,False
138,1993-03-24,Netherlands,San Marino,6.0,0.0,FIFA World Cup qualification,Utrecht,Netherlands,False
139,1993-03-24,Scotland,Germany,0.0,1.0,Friendly,Glasgow,Scotland,False
140,1993-03-25,Honduras,United States,4.0,1.0,Friendly,Tegucigalpa,Honduras,False
141,1993-03-26,Lebanon,Jordan,1.0,0.0,Friendly,Beirut,Lebanon,False
142,1993-03-27,Austria,France,0.0,1.0,FIFA World Cup qualification,Vienna,Austria,False
143,1993-03-27,Malawi,Zambia,1.0,0.0,Friendly,Lilongwe,Malawi,False
144,1993-03-30,Qatar,Norway,1.0,6.0,Friendly,Doha,Qatar,False
145,1993-03-30,Slovakia,Lithuania,2.0,2.0,Friendly,Dunajská Streda,Slovakia,False
146,1993-03-31,Chile,Bolivia,2.0,1.0,Friendly,Arica,Chile,False
147,1993-03-31,Colombia,Costa Rica,4.0,1.0,Friendly,Medellín,Colombia,False
148,1993-03-31,Denmark,Spain,1.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False
149,1993-03-31,Hungary,Greece,0.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False
150,1993-03-31,Republic of Ireland,Northern Ireland,3.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False
151,1993-03-31,Poland,Lithuania,1.0,1.0,Friendly,Brzeszcze,Poland,False
152,1993-03-31,Switzerland,Portugal,1.0,1.0,FIFA World Cup qualification,Berne,Switzerland,False
153,1993-03-31,Turkey,England,0.0,2.0,FIFA World Cup qualification,İzmir,Turkey,False
154,1993-03-31,Wales,Belgium,2.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False
155,1993-04-02,Malaysia,United Arab Emirates,0.0,1.0,Friendly,Kuala Lumpur,Malaysia,False
156,1993-04-02,Saint Kitts and Nevis,British Virgin Islands,5.0,1.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False
157,1993-04-03,Niger,Benin,2.0,2.0,Friendly,Niamey,Niger,False
158,1993-04-04,Anguilla,Antigua and Barbuda,0.0,4.0,CFU Caribbean Cup qualification,The Valley,Anguilla,False
159,1993-04-04,Dominican Republic,British Virgin Islands,3.0,1.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,True
160,1993-04-04,El Salvador,Mexico,2.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False
161,1993-04-04,Honduras,Canada,2.0,2.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
162,1993-04-04,Kuwait,Egypt,1.0,3.0,Friendly,Kuwait City,Kuwait,False
163,1993-04-06,Saint Kitts and Nevis,Dominican Republic,2.0,2.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False
164,1993-04-07,Slovenia,Estonia,2.0,0.0,Friendly,Ljubljana,Slovenia,False
165,1993-04-08,Japan,Thailand,1.0,0.0,FIFA World Cup qualification,Kobe,Japan,False
166,1993-04-08,Sri Lanka,United Arab Emirates,0.0,4.0,FIFA World Cup qualification,Kyoto,Japan,True
167,1993-04-09,Algeria,Sierra Leone,0.0,0.0,African Cup of Nations qualification,Annaba,Algeria,False
168,1993-04-09,Egypt,Mali,2.0,1.0,African Cup of Nations qualification,Cairo,Egypt,False
169,1993-04-09,North Korea,Vietnam,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,True
170,1993-04-09,Oman,Malaysia,1.0,0.0,Friendly,Muscat,Oman,False
171,1993-04-09,Qatar,Indonesia,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,False
172,1993-04-10,South Africa,Mauritius,0.0,0.0,African Cup of Nations qualification,Johannesburg,South Africa,False
173,1993-04-10,Zambia,Zimbabwe,0.0,0.0,African Cup of Nations qualification,Lusaka,Zambia,False
174,1993-04-10,Ghana,Liberia,0.0,0.0,African Cup of Nations qualification,Accra,Ghana,False
175,1993-04-11,Canada,El Salvador,2.0,0.0,FIFA World Cup qualification,Burnaby,Canada,False
176,1993-04-11,Ethiopia,Nigeria,1.0,0.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False
177,1993-04-11,Gabon,Benin,2.0,0.0,African Cup of Nations qualification,Libreville,Gabon,False
178,1993-04-11,Guinea,Congo,1.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False
179,1993-04-11,Guinea-Bissau,Senegal,0.0,3.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False
180,1993-04-11,Japan,Bangladesh,8.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False
181,1993-04-11,North Korea,Singapore,2.0,1.0,FIFA World Cup qualification,Doha,Qatar,True
182,1993-04-11,Lesotho,DR Congo,1.0,1.0,African Cup of Nations qualification,Maseru,Lesotho,False
183,1993-04-11,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False
184,1993-04-11,Morocco,Malawi,0.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False
185,1993-04-11,Mozambique,Kenya,0.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False
186,1993-04-11,Niger,Cameroon,0.0,0.0,African Cup of Nations qualification,Niamey,Niger,False
187,1993-04-11,Sudan,Uganda,1.0,1.0,African Cup of Nations qualification,Khartoum,Sudan,False
188,1993-04-11,Qatar,Vietnam,4.0,0.0,FIFA World Cup qualification,Doha,Qatar,False
189,1993-04-11,Thailand,Sri Lanka,1.0,0.0,FIFA World Cup qualification,Kobe,Japan,True
190,1993-04-13,North Korea,Indonesia,4.0,0.0,FIFA World Cup qualification,Doha,Qatar,True
191,1993-04-13,Poland,Finland,2.0,1.0,Friendly,Radom,Poland,False
192,1993-04-13,Sri Lanka,Bangladesh,0.0,1.0,FIFA World Cup qualification,Yokohama,Japan,True
193,1993-04-13,United Arab Emirates,Thailand,1.0,0.0,FIFA World Cup qualification,Tokyo,Japan,True
194,1993-04-13,Vietnam,Singapore,2.0,3.0,FIFA World Cup qualification,Doha,Qatar,True
195,1993-04-14,Austria,Bulgaria,3.0,1.0,FIFA World Cup qualification,Vienna,Austria,False
196,1993-04-14,Denmark,Latvia,2.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False
197,1993-04-14,Germany,Ghana,6.0,1.0,Friendly,Bochum,Germany,False
198,1993-04-14,Italy,Estonia,2.0,0.0,FIFA World Cup qualification,Trieste,Italy,False
199,1993-04-14,Lithuania,Albania,3.0,1.0,FIFA World Cup qualification,Vilnius,Lithuania,False
200,1993-04-14,Luxembourg,Russia,0.0,4.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False
201,1993-04-14,Romania,Cyprus,2.0,1.0,FIFA World Cup qualification,Bucharest,Romania,False
202,1993-04-15,Egypt,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Lyon,France,True
203,1993-04-15,Hungary,Sweden,0.0,2.0,Friendly,Budapest,Hungary,False
204,1993-04-15,Japan,Sri Lanka,5.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False
205,1993-04-15,United Arab Emirates,Bangladesh,1.0,0.0,FIFA World Cup qualification,Yokohama,Japan,True
206,1993-04-16,Algeria,Ivory Coast,1.0,1.0,FIFA World Cup qualification,Tlemcen,Algeria,False
207,1993-04-16,Australia,Kuwait,1.0,0.0,Friendly,Singapore,Singapore,True
208,1993-04-16,Qatar,Singapore,4.0,1.0,FIFA World Cup qualification,Doha,Qatar,False
209,1993-04-16,Vietnam,Indonesia,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,True
210,1993-04-17,Malta,Switzerland,0.0,2.0,FIFA World Cup qualification,Attard,Malta,False
211,1993-04-17,United States,Iceland,1.0,1.0,Friendly,Costa Mesa,United States,False
212,1993-04-18,Cameroon,Guinea,3.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False
213,1993-04-18,Canada,Honduras,3.0,1.0,FIFA World Cup qualification,Burnaby,Canada,False
214,1993-04-18,Indonesia,Singapore,0.0,2.0,FIFA World Cup qualification,Doha,Qatar,True
215,1993-04-18,Japan,United Arab Emirates,2.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False
216,1993-04-18,Mexico,El Salvador,3.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False
217,1993-04-18,Morocco,Senegal,1.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False
218,1993-04-18,Qatar,North Korea,1.0,2.0,FIFA World Cup qualification,Doha,Qatar,False
219,1993-04-18,Saudi Arabia,New Zealand,3.0,1.0,Friendly,Singapore,Singapore,True
220,1993-04-18,Thailand,Bangladesh,4.0,1.0,FIFA World Cup qualification,Tokyo,Japan,True
221,1993-04-19,Australia,Kuwait,1.0,3.0,Friendly,Singapore,Singapore,True
222,1993-04-22,Singapore,Saudi Arabia,0.0,3.0,Friendly,Singapore,Singapore,False
223,1993-04-23,Hong Kong,Kuwait,2.0,2.0,Friendly,Singapore,Singapore,True
224,1993-04-23,Nigeria,Sudan,4.0,0.0,African Cup of Nations qualification,Lagos,Nigeria,False
225,1993-04-23,Egypt,Malawi,2.0,0.0,African Cup of Nations qualification,Alexandria,Egypt,False
226,1993-04-24,Indonesia,Qatar,1.0,4.0,FIFA World Cup qualification,Singapore,Singapore,True
227,1993-04-24,Kenya,Lesotho,3.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,False
228,1993-04-24,Saudi Arabia,New Zealand,1.0,0.0,Friendly,Singapore,Singapore,True
229,1993-04-24,Sierra Leone,Guinea-Bissau,2.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False
230,1993-04-24,South Africa,Zimbabwe,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,False
231,1993-04-24,Vietnam,North Korea,0.0,1.0,FIFA World Cup qualification,Singapore,Singapore,True
232,1993-04-25,Cameroon,Gabon,0.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False
233,1993-04-25,Congo,Burundi,0.0,0.0,African Cup of Nations qualification,Pointe-Noire,Congo,False
234,1993-04-25,Cyprus,Faroe Islands,3.0,1.0,FIFA World Cup qualification,Limassol,Cyprus,False
235,1993-04-25,Ethiopia,Uganda,2.0,2.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False
236,1993-04-25,Grenada,Dominica,1.0,1.0,CFU Caribbean Cup qualification,St. George's,Grenada,False
237,1993-04-25,Honduras,El Salvador,2.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
238,1993-04-25,Hong Kong,Kuwait,0.0,1.0,Friendly,Singapore,Singapore,True
239,1993-04-25,South Korea,Iraq,1.0,1.0,Friendly,Changwon,South Korea,False
240,1993-04-25,Mauritius,Zambia,0.0,3.0,African Cup of Nations qualification,Port Louis,Mauritius,False
241,1993-04-25,Mexico,Canada,4.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False
242,1993-04-25,Morocco,Mali,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False
243,1993-04-25,Mozambique,DR Congo,0.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False
244,1993-04-25,Niger,Benin,4.0,1.0,African Cup of Nations qualification,Niamey,Niger,False
245,1993-04-25,Saint Vincent and the Grenadines,Saint Lucia,0.0,1.0,CFU Caribbean Cup qualification,St. George's,Grenada,True
246,1993-04-26,Singapore,North Korea,1.0,3.0,FIFA World Cup qualification,Singapore,Singapore,False
247,1993-04-26,Vietnam,Qatar,0.0,4.0,FIFA World Cup qualification,Singapore,Singapore,True
248,1993-04-27,Dominica,Saint Lucia,2.0,4.0,CFU Caribbean Cup qualification,St. George's,Grenada,True
249,1993-04-27,Ukraine,Israel,1.0,1.0,Friendly,Odessa,Ukraine,False
250,1993-04-28,Bulgaria,Finland,2.0,0.0,FIFA World Cup qualification,Sofia,Bulgaria,False
251,1993-04-28,Czech Republic,Wales,1.0,1.0,FIFA World Cup qualification,Ostrava,Czech Republic,False
252,1993-04-28,England,Netherlands,2.0,2.0,FIFA World Cup qualification,London,England,False
253,1993-04-28,France,Sweden,2.0,1.0,FIFA World Cup qualification,Paris,France,False
254,1993-04-28,Indonesia,North Korea,1.0,2.0,FIFA World Cup qualification,Singapore,Singapore,True
255,1993-04-28,Republic of Ireland,Denmark,1.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False
256,1993-04-28,South Korea,Iraq,2.0,2.0,Friendly,Ulsan,South Korea,False
257,1993-04-28,Norway,Turkey,3.0,1.0,FIFA World Cup qualification,Oslo,Norway,False
258,1993-04-28,Poland,San Marino,1.0,0.0,FIFA World Cup qualification,Łódź,Poland,False
259,1993-04-28,Portugal,Scotland,5.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False
260,1993-04-28,Russia,Hungary,3.0,0.0,FIFA World Cup qualification,Moscow,Russia,False
261,1993-04-28,Singapore,Vietnam,1.0,0.0,FIFA World Cup qualification,Singapore,Singapore,False
262,1993-04-28,Spain,Northern Ireland,3.0,1.0,FIFA World Cup qualification,Seville,Spain,False
263,1993-04-28,Thailand,Japan,0.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True
264,1993-04-28,United Arab Emirates,Sri Lanka,3.0,0.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
265,1993-04-29,Dominica,Saint Vincent and the Grenadines,0.0,2.0,CFU Caribbean Cup qualification,St. George's,Grenada,True
266,1993-04-29,Grenada,Saint Lucia,0.0,1.0,CFU Caribbean Cup qualification,St. George's,Grenada,False
267,1993-04-30,Bangladesh,Japan,1.0,4.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True
268,1993-04-30,Indonesia,Vietnam,2.0,1.0,FIFA World Cup qualification,Singapore,Singapore,True
269,1993-04-30,Singapore,Qatar,1.0,0.0,FIFA World Cup qualification,Singapore,Singapore,False
270,1993-04-30,United Arab Emirates,Thailand,2.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
271,1993-05-01,Macau,Saudi Arabia,0.0,6.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True
272,1993-05-01,Malaysia,Kuwait,1.0,1.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
273,1993-05-01,Switzerland,Italy,1.0,0.0,FIFA World Cup qualification,Berne,Switzerland,False
274,1993-05-02,El Salvador,Canada,1.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False
275,1993-05-02,Guinea,Zimbabwe,3.0,0.0,FIFA World Cup qualification,Conakry,Guinea,False
276,1993-05-02,Honduras,Mexico,1.0,4.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
277,1993-05-02,Ivory Coast,Nigeria,2.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False
278,1993-05-02,North Korea,Qatar,2.0,2.0,FIFA World Cup qualification,Singapore,Singapore,True
279,1993-05-02,Singapore,Indonesia,2.0,1.0,FIFA World Cup qualification,Singapore,Singapore,False
280,1993-05-03,Macau,Kuwait,1.0,10.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True
281,1993-05-03,Malaysia,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
282,1993-05-03,Sri Lanka,Thailand,0.0,3.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True
283,1993-05-03,United Arab Emirates,Bangladesh,7.0,0.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
284,1993-05-05,Bangladesh,Thailand,1.0,4.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True
285,1993-05-05,Kuwait,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True
286,1993-05-05,Malaysia,Macau,9.0,0.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
287,1993-05-05,Sri Lanka,Japan,0.0,6.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True
288,1993-05-07,Bangladesh,Sri Lanka,3.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True
289,1993-05-07,Hong Kong,Bahrain,2.0,1.0,FIFA World Cup qualification,Beirut,Lebanon,True
290,1993-05-07,Lebanon,India,2.0,2.0,FIFA World Cup qualification,Beirut,Lebanon,False
291,1993-05-07,United Arab Emirates,Japan,1.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
292,1993-05-08,United States,Colombia,1.0,2.0,Friendly,Miami,United States,False
293,1993-05-09,Bahrain,South Korea,0.0,0.0,FIFA World Cup qualification,Beirut,Lebanon,True
294,1993-05-09,Canada,Mexico,1.0,2.0,FIFA World Cup qualification,Toronto,Canada,False
295,1993-05-09,El Salvador,Honduras,2.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False
296,1993-05-09,Lebanon,Hong Kong,2.0,2.0,FIFA World Cup qualification,Beirut,Lebanon,False
297,1993-05-11,India,Hong Kong,1.0,2.0,FIFA World Cup qualification,Beirut,Lebanon,True
298,1993-05-11,Lebanon,South Korea,0.0,1.0,FIFA World Cup qualification,Beirut,Lebanon,False
299,1993-05-12,Bulgaria,Israel,2.0,2.0,FIFA World Cup qualification,Sofia,Bulgaria,False
300,1993-05-12,Estonia,Malta,0.0,1.0,FIFA World Cup qualification,Tallinn,Estonia,False
301,1993-05-13,Finland,Austria,3.0,1.0,FIFA World Cup qualification,Turku,Finland,False
302,1993-05-13,India,South Korea,0.0,3.0,FIFA World Cup qualification,Beirut,Lebanon,True
303,1993-05-13,Lebanon,Bahrain,0.0,0.0,FIFA World Cup qualification,Beirut,Lebanon,False
304,1993-05-14,Kuwait,Malaysia,2.0,0.0,FIFA World Cup qualification,Taif,Saudi Arabia,True
305,1993-05-14,Saudi Arabia,Macau,8.0,0.0,FIFA World Cup qualification,Taif,Saudi Arabia,False
306,1993-05-15,Bahrain,India,2.0,1.0,FIFA World Cup qualification,Beirut,Lebanon,True
307,1993-05-15,Hong Kong,South Korea,0.0,3.0,FIFA World Cup qualification,Beirut,Lebanon,True
308,1993-05-15,Latvia,Albania,0.0,0.0,FIFA World Cup qualification,Riga,Latvia,False
309,1993-05-16,Kuwait,Macau,8.0,0.0,FIFA World Cup qualification,Taif,Saudi Arabia,True
310,1993-05-16,Saudi Arabia,Malaysia,3.0,0.0,FIFA World Cup qualification,Taif,Saudi Arabia,False
311,1993-05-18,Lithuania,Ukraine,1.0,2.0,Friendly,Vilnius,Lithuania,False
312,1993-05-18,Macau,Malaysia,0.0,5.0,FIFA World Cup qualification,Taif,Saudi Arabia,True
313,1993-05-18,Saudi Arabia,Kuwait,2.0,0.0,FIFA World Cup qualification,Taif,Saudi Arabia,False
314,1993-05-19,Estonia,Scotland,0.0,3.0,FIFA World Cup qualification,Tallinn,Estonia,False
315,1993-05-19,San Marino,Poland,0.0,3.0,FIFA World Cup qualification,Serravalle,San Marino,False
316,1993-05-19,Sweden,Austria,1.0,0.0,FIFA World Cup qualification,Solna,Sweden,False
317,1993-05-20,Luxembourg,Iceland,1.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False
318,1993-05-20,Zambia,Malawi,1.0,1.0,Friendly,Lusaka,Zambia,False
319,1993-05-21,Colombia,Venezuela,1.0,1.0,Friendly,Bogotá,Colombia,False
320,1993-05-21,Jamaica,Saint Kitts and Nevis,4.0,1.0,CFU Caribbean Cup,Kingston,Jamaica,False
321,1993-05-22,Belgium,Faroe Islands,3.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False
322,1993-05-22,Jordan,Yemen,1.0,1.0,FIFA World Cup qualification,Irbid,Jordan,False
323,1993-05-22,New Zealand,Fiji,2.0,0.0,Friendly,Napier,New Zealand,False
324,1993-05-22,Pakistan,U.S. Virgin Islands,0.0,5.0,FIFA World Cup qualification,Irbid,Jordan,True
325,1993-05-22,Zambia,Malawi,0.0,1.0,Friendly,Lusaka,Zambia,False
326,1993-05-23,Russia,Greece,1.0,1.0,FIFA World Cup qualification,Moscow,Russia,False
327,1993-05-23,Saint Kitts and Nevis,Puerto Rico,1.0,0.0,CFU Caribbean Cup,Kingston,Jamaica,True
328,1993-05-23,Trinidad and Tobago,Saint Lucia,1.0,1.0,CFU Caribbean Cup,Montego Bay,Jamaica,True
329,1993-05-23,United States,Bolivia,0.0,0.0,Friendly,Fullerton,United States,False
330,1993-05-24,Jordan,Iraq,1.0,1.0,FIFA World Cup qualification,Irbid,Jordan,False
331,1993-05-24,New Zealand,Fiji,5.0,0.0,Friendly,Palmerston North,New Zealand,False
332,1993-05-24,Yemen,Pakistan,5.0,1.0,FIFA World Cup qualification,Irbid,Jordan,True
333,1993-05-24,Zambia,Malawi,4.0,2.0,Friendly,Lusaka,Zambia,False
334,1993-05-25,Azerbaijan,Georgia,1.0,0.0,Friendly,Gəncə,Azerbaijan,False
335,1993-05-25,Jamaica,Puerto Rico,1.0,0.0,CFU Caribbean Cup,Kingston,Jamaica,False
336,1993-05-25,Lithuania,Northern Ireland,0.0,1.0,FIFA World Cup qualification,Vilnius,Lithuania,False
337,1993-05-25,Saint Vincent and the Grenadines,Saint Lucia,4.0,1.0,CFU Caribbean Cup,Montego Bay,Jamaica,True
338,1993-05-26,Albania,Republic of Ireland,1.0,2.0,FIFA World Cup qualification,Tirana,Albania,False
339,1993-05-26,Ethiopia,Sudan,1.0,1.0,Friendly,Addis Ababa,Ethiopia,False
340,1993-05-26,Jordan,U.S. Virgin Islands,0.0,3.0,FIFA World Cup qualification,Irbid,Jordan,False
341,1993-05-26,United States,Peru,0.0,0.0,Friendly,Mission Viejo,United States,False
342,1993-05-26,Yemen,Iraq,1.0,6.0,FIFA World Cup qualification,Irbid,Jordan,True
343,1993-05-27,Bolivia,Paraguay,2.0,1.0,Copa Paz del Chaco,Cochabamba,Bolivia,False
344,1993-05-28,Jamaica,Trinidad and Tobago,3.0,0.0,CFU Caribbean Cup,Kingston,Jamaica,False
345,1993-05-28,Pakistan,Iraq,0.0,8.0,FIFA World Cup qualification,Irbid,Jordan,True
346,1993-05-28,Yemen,U.S. Virgin Islands,1.0,0.0,FIFA World Cup qualification,Irbid,Jordan,True
347,1993-05-29,Republic of Ireland,Hungary,2.0,4.0,Friendly,Dublin,Republic of Ireland,False
348,1993-05-29,Poland,England,1.0,1.0,FIFA World Cup qualification,Chorzów,Poland,False
349,1993-05-30,Chile,Colombia,1.0,1.0,Friendly,Santiago,Chile,False
350,1993-05-30,Ecuador,Peru,1.0,0.0,Friendly,Quito,Ecuador,False
351,1993-05-30,Iraq,U.S. Virgin Islands,1.0,0.0,FIFA World Cup qualification,Irbid,Jordan,True
352,1993-05-30,Jordan,Pakistan,3.0,1.0,FIFA World Cup qualification,Irbid,Jordan,False
353,1993-05-30,New Zealand,Australia,0.0,1.0,FIFA World Cup qualification,Auckland,New Zealand,False
